acts,rfwov,sbd,simo,disc,date,rpGroup,rp,evType,chType,crFlag,commit
5,81.301,121.95,,,20140508,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140509,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140510,H,CHXX,P2P,SP,sbd,18mo
6,97.561,146.34,,1.626,20140512,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140513,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,,20140514,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140515,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140516,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140517,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140519,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,4.878,20140520,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140521,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140522,H,CHXX,P2P,SP,sbd,18mo
6,97.561,166.34,,1.626,20140523,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140526,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140527,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140528,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,3.252,20140529,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140530,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,4.878,20140602,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140603,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140604,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,,20140605,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140606,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,3.252,20140610,H,CHXX,P2P,SP,sbd,18mo
4,65.041,107.56,,3.252,20140612,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.171,,1.626,20140613,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140614,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140616,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140618,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140619,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140620,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140621,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140623,H,CHXX,P2P,SP,sbd,18mo
6,97.561,146.34,,4.878,20140624,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140625,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140626,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140627,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140628,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140630,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140701,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140703,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,3.252,20140704,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140705,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140707,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,,20140708,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,4.715,20140709,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140710,H,CHXX,P2P,SP,sbd,18mo
5,81.301,121.95,,1.626,20140711,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140714,H,CHXX,P2P,SP,sbd,18mo
6,97.561,146.34,,6.504,20140715,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140716,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140717,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140719,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140721,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140722,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140723,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140724,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140725,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140726,H,CHXX,P2P,SP,sbd,18mo
5,81.301,121.95,,,20140728,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140729,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140730,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,3.252,20140731,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140801,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140802,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140804,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140805,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,3.252,20140806,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,3.252,20140807,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140808,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140811,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140812,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140813,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140814,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140817,H,CHXX,P2P,SP,sbd,18mo
5,81.301,121.95,,1.626,20140818,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140819,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,1.626,20140821,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140822,H,CHXX,P2P,SP,sbd,18mo
3,48.78,73.17,,4.878,20140825,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140826,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140827,H,CHXX,P2P,SP,sbd,18mo
6,97.561,146.34,,4.878,20140828,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,,20140829,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140830,H,CHXX,P2P,SP,sbd,18mo
5,81.301,121.95,,3.252,20140901,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140902,H,CHXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140904,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140905,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140908,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140909,H,CHXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140910,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140911,H,CHXX,P2P,SP,sbd,18mo
4,65.041,97.56,,1.626,20140912,H,CHXX,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140102,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140103,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,60,,,20140109,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140113,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140114,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140115,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140116,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,2.033,20140117,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140118,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140120,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140121,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140122,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140123,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140124,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140125,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140127,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140128,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140129,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140130,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140204,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140205,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140206,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140207,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140208,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140210,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140212,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140213,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140215,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140217,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140218,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,75,,2.033,20140224,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140225,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140227,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140228,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140304,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140308,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140310,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,75,,,20140311,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140312,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140318,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140321,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140327,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140328,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140329,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140331,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140401,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140408,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140410,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140411,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140412,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140414,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140415,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140416,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140418,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140422,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140424,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,4.065,20140513,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140514,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,2.033,20140515,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140519,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140521,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140522,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140523,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140530,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140531,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140603,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,75,,,20140607,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140611,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140616,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140617,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,2.033,20140619,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140625,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140626,H,CHXXV,P2P,SP,sbd,18mo
5,101.626,152.85,,,20140628,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140629,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,2.033,20140630,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140703,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140704,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140705,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,52.85,,,20140708,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,75,,,20140710,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140714,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140715,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,75,,,20140717,H,CHXXV,P2P,SP,sbd,18mo
2,40.65,50,,,20140718,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,75,,,20140721,H,CHXXV,P2P,SP,sbd,18mo
3,60.976,82.52,,2.033,20140728,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140730,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140731,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140806,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140809,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140814,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140821,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140823,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140827,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140828,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140903,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140905,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,2.033,20140909,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140911,H,CHXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140912,H,CHXXV,P2P,SP,sbd,18mo
1,24.39,45,,,20140102,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140108,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140110,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140111,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140114,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140121,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140131,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140210,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140211,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140213,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140214,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140218,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140220,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140221,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,4.878,20140226,H,CHXXX,P2P,SP,sbd,18mo
5,121.951,225,,,20140227,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140304,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,6.829,20140305,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,4.878,20140310,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140320,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140327,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140407,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140409,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,6.829,20140411,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140419,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140424,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140504,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140513,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140520,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140526,H,CHXXX,P2P,SP,sbd,18mo
3,73.171,135,,,20140530,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140606,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,2.439,20140617,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,4.878,20140618,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140624,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140627,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140629,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140707,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,4.878,20140711,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140714,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140715,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140718,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,81.59,,,20140730,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140731,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140804,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140805,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140807,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140811,H,CHXXX,P2P,SP,sbd,18mo
1,24.39,45,,,20140828,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140829,H,CHXXX,P2P,SP,sbd,18mo
2,48.78,90,,,20140908,H,CHXXX,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140113,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140131,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140212,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,2.846,20140225,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.724,,,20140227,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140228,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140502,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.724,,,20140619,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.724,,2.846,20140729,H,CHXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140820,H,CHXXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140103,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,42.52,,,20140104,A,CAXXV,P2P,SP,sbd,18mo
2,40.65,65.04,,,20140115,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140117,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140201,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140208,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140212,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140217,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140220,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140227,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140228,A,CAXXV,P2P,SP,sbd,18mo
3,60.976,97.56,,,20140304,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140307,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140313,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140331,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140409,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140411,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140423,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140424,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140428,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,5.691,20140523,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140528,A,CAXXV,P2P,SP,sbd,18mo
2,40.65,65.04,,5.894,20140529,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140606,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140610,A,CAXXV,P2P,SP,sbd,18mo
2,40.65,65.04,,2.033,20140619,A,CAXXV,P2P,SP,sbd,18mo
2,40.65,65.04,,2.033,20140627,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140707,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,4.065,20140711,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140722,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,3.862,20140724,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140818,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,,20140823,A,CAXXV,P2P,SP,sbd,18mo
2,40.65,65.04,,,20140829,A,CAXXV,P2P,SP,sbd,18mo
1,20.325,32.52,,2.033,20140901,A,CAXXV,P2P,SP,sbd,18mo
2,40.65,65.04,,,20140908,A,CAXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,2.846,20140114,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,51.14,,,20140116,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140125,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140128,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140213,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,5.407,20140304,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.724,,,20140306,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,48.7,,5.691,20140308,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140429,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,2.846,20140430,A,CAXXXV,P2P,SP,sbd,18mo
2,56.911,89.447,,5.691,20140509,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,5.691,20140524,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140722,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,44.72,,,20140830,A,CAXXXV,P2P,SP,sbd,18mo
1,28.455,48.699,,,20140911,A,CAXXXV,P2P,SP,sbd,18mo
1,40.65,60.98,,,20140114,A,CAL,P2P,SP,sbd,18mo
1,40.65,60.984,,,20140425,A,CAL,P2P,SP,sbd,18mo
1,40.65,60.98,,,20140714,A,CAL,P2P,SP,sbd,18mo
1,40.65,60.98,,,20140908,A,CAL,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140117,H,HXX,P2P,SP,sbd,18mo
4,65.041,97.56,,,20140121,H,HXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140124,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140125,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140131,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140221,H,HXX,P2P,SP,sbd,18mo
2,32.52,68.78,,3.252,20140226,H,HXX,P2P,SP,sbd,18mo
2,32.52,48.78,,,20140228,H,HXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140306,H,HXX,P2P,SP,sbd,18mo
2,32.52,48.78,,1.626,20140331,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140430,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140517,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140602,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140610,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140708,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140725,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,1.626,20140731,H,HXX,P2P,SP,sbd,18mo
1,16.26,24.39,,,20140902,H,HXX,P2P,SP,sbd,18mo
1,20.325,25,,,20140226,H,HXXV,P2P,SP,sbd,18mo
1,20.325,25,,,20140318,H,HXXV,P2P,SP,sbd,18mo
1,28.455,51.14,,,20140110,H,HXXXV,P2P,SP,sbd,18mo
1,24.39,36.59,,,20140127,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.593,,,20140201,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.59,,2.439,20140219,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.593,,,20140314,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.593,,,20140414,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.59,,,20140605,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.59,,2.439,20140606,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.59,,,20140714,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.593,,,20140827,H,H2AXXX,P2P,SP,sbd,18mo
1,24.39,36.59,,,20140904,H,H2AXXX,P2P,SP,sbd,18mo
1,16.26,,36.593,1.626,20140331,H,CHXX,P2P,SP,simo,18mo
1,24.39,,87.813,,20140508,H,CHXXX,P2P,SP,simo,18mo
1,81.301,,292.683,,20140109,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,,20140124,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,16.26,20140204,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,16.26,20140224,U,COC,P2P,SP,simo,18mo
3,243.902,,878.049,32.52,20140225,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,,20140226,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,,20140316,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,,20140318,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,,20140408,U,COC,P2P,SP,simo,18mo
2,162.602,,585.366,29.268,20140415,U,COC,P2P,SP,simo,18mo
1,81.301,,292.683,,20140425,U,COC,P2P,SP,simo,18mo
2,162.602,,585.366,16.26,20140522,U,COC,P2P,SP,simo,18mo
1,16.26,,36.593,,20140101,U,COXX,P2P,SP,simo,18mo
1,16.26,,36.593,,20140102,U,COXX,P2P,SP,simo,18mo
46,747.967,,1743.301,17.886,20140103,U,COXX,P2P,SP,simo,18mo
